Rank,Player,Team,Blocks,PerGame
681,Leon Draisaitl,EDM,8,0.22
682,David Booth,TOR,8,0.14
683,Jordin Tootoo,NJ,8,0.12
684,Taylor Fedun,SJ,8,1.14
685,Stephane Veilleux,MIN,8,0.67
686,Tyler Kennedy,NYI,8,0.21
687,Jordan Caron,COL,8,0.27
688,David Musil,EDM,8,2
689,Slava Voynov,LA,8,1.33
690,Pascal Dupuis,PIT,8,0.5
691,Alex Biega,VAN,8,1.14
692,Griffin Reinhart,NYI,8,1
693,Rasmus Rissanen,CAR,7,1.17
694,Joey Hishon,COL,7,0.54
695,Simon Gagne,BOS,7,0.3
696,William Karlsson,CLS,7,0.33
697,Ronalds Kenins,VAN,7,0.23
698,Petter Granberg,TOR,7,1
699,Danny Biega,CAR,7,0.7
700,Cory Conacher,VAN,7,0.47
701,Mike Brown,SJ,7,0.58
702,Jamie McGinn,COL,7,0.37
703,Jerry D'Amigo,BUF,7,0.78
704,Daniel Carcillo,CHI,7,0.18
705,Sven Baertschi,VAN,7,0.39
706,Colin McDonald,NYI,6,0.33
707,Marian Gaborik,LA,6,0.09
708,Andrew Miller,EDM,6,0.67
709,Lucas Lessio,ARI,6,0.23
710,Adam Cracknell,STL,6,0.35
711,Jordan Schroeder,MIN,6,0.24
712,Brett Ritchie,DAL,5,0.16
713,Stefan Elliott,COL,5,1
714,Sam Reinhart,BUF,5,0.56
715,Viktor Arvidsson,NSH,5,0.83
716,Devin Setoguchi,CGY,5,0.42
717,Reid Boucher,NJ,5,0.45
718,Anthony Peluso,WPG,5,0.1
719,Jeremy Morin,CLS,5,0.12
720,Shawn Thornton,FLA,5,0.11
721,Anthony Duclair,ARI,5,0.28
722,Mat Clark,COL,5,0.71
723,Nick Cousins,PHI,5,0.45
724,Joakim Lindstrom,TOR,5,0.09
725,Corey Potter,CGY,5,0.83
726,T.J. Brennan,TOR,5,0.83
727,Ryan Spooner,BOS,5,0.17
728,Eriah Hayes,SJ,4,1
729,Drew Shore,CGY,4,0.36
730,Eric Boulton,NYI,4,0.4
731,Matt Frattin,TOR,4,0.44
732,Teemu Pulkkinen,DET,4,0.13
733,Philip Samuelsson,ARI,4,1
734,Jason Akeson,PHI,4,0.31
735,Eric Tangradi,MON,4,0.57
736,Casey Bailey,TOR,4,0.67
737,Nicklas Jensen,VAN,4,0.8
738,Tomas Vincour,COL,4,0.57
739,Sven Andrighetto,MON,4,0.33
740,Brandon Kozun,TOR,4,0.2
741,Ty Rattie,STL,4,0.36
742,Keegan Lowe,CAR,4,2
743,Brendan Shinnimin,ARI,4,0.33
744,Iiro Pakarinen,EDM,3,0.18
745,Dylan McIlrath,NYR,3,3
746,Christian Thomas,MON,3,0.17
747,Landon Ferraro,DET,3,1
748,Kerby Rychel,CLS,3,0.6
749,Dany Heatley,FLA,3,0.5
750,Dana Tyrell,CLS,3,1
751,Anthony Bitetto,NSH,3,0.43
752,Max Reinhart,CGY,3,0.75
753,Taylor Chorney,PIT,3,0.43
754,Will Acton,VAN,3,1
755,Tim Sestito,NJ,3,0.2
756,Borna Rendulic,COL,3,0.27
757,Chris Wagner,ANH,3,0.33
758,Damien Brunner,NJ,3,0.18
759,Kael Mouillierat,NYI,3,0.5
760,Freddie Hamilton,COL,3,0.17
761,Jordan Oesterle,EDM,3,0.5
762,Carter Ashton,TB,3,0.43
763,Bryan Rust,PIT,3,0.21
764,Raman Hrabarenka,NJ,3,3
765,Ryan Wilson,COL,3,1
766,Slater Koekkoek,TB,3,1
767,Frederic St-Denis,CLS,2,0.5
768,Tyler Graovac,MIN,2,0.67
769,Brody Sutter,CAR,2,0.5
770,Cameron Schilling,WAS,2,0.5
771,Ryan Malone,NYR,2,0.33
772,Steven Pinizzotto,EDM,2,0.11
773,Chad Ruhwedel,BUF,2,0.5
774,Zack Kassian,VAN,2,0.05
775,Mike Sislo,NJ,2,0.2
776,Gabriel Dumont,MON,2,0.67
777,Dylan Reese,ARI,2,2
778,Josh Anderson,CLS,2,0.33
779,Bobby Farnham,PIT,2,0.18
780,Joe Piskula,NSH,2,2
781,Greg McKegg,FLA,2,0.67
782,Tyler Wotherspoon,CGY,2,2
783,Jordan Martinook,ARI,2,0.25
784,Ryan Hartman,CHI,2,0.4
785,Michael Paliotta,CHI,2,2
786,Jonathon Blum,MIN,2,0.5
787,David Warsofsky,BOS,2,0.5
788,Paul Carey,BOS,2,0.2
789,Patrick Brown,CAR,2,0.29
790,Michael Sgarbossa,ANH,1,0.33
791,Tyler Gaudet,ARI,1,0.5
792,Alexandre Bolduc,ARI,1,0.33
793,Sam Carrick,TOR,1,0.06
794,Jake McCabe,BUF,1,0.5
795,John Ramage,CGY,1,1
796,Petr Straka,PHI,1,0.33
797,Dominik Uher,PIT,1,0.5
798,Stefan Noesen,ANH,1,1
799,Aaron Volpatti,WAS,1,0.5
800,Emile Poirier,CGY,1,0.17
801,Miikka Salomaki,NSH,1,1
802,Corban Knight,FLA,1,0.5
803,Matt Puempel,OTT,1,0.08
804,Chris Brown,WAS,1,0.2
805,Blair Jones,PHI,1,0.25
806,Chris Porter,STL,1,0.04
807,Garrett Wilson,FLA,1,0.5
808,Julien Brouillette,WPG,1,1
809,Keaton Ellerby,WPG,1,1
810,Harry Zolnierczyk,NYI,1,0.5
811,Stefan Matteau,NJ,1,0.14
812,Kevin Fiala,NSH,1,1
813,Jesse Blacker,FLA,1,1
814,Valeri Nichushkin,DAL,1,0.13
815,Rocco Grimaldi,FLA,1,0.14
816,Micheal Haley,SJ,1,0.25
817,Chris Mueller,NYR,1,0.14
818,Ryane Clowe,NJ,1,0.08
819,Daniil Tarasov,SJ,1,0.2
820,Brian McGrattan,CGY,1,0.13
821,Brett Sutter,MIN,1,0.17
822,Shayne Gostisbehere,PHI,1,0.5
823,Curtis Hamilton,EDM,1,1
824,Colin Fraser,STL,1,1
825,Calvin Pickard,COL,0,0
826,Roberto Luongo,FLA,0,0
827,Pekka Rinne,NSH,0,0
828,Jonas Hiller,CGY,0,0
829,Martin Jones,LA,0,0
830,Petr Mrazek,DET,0,0
831,Anton Forsberg,CLS,0,0
832,Jussi Rynnas,DAL,0,0
833,Troy Bodie,TOR,0,0
834,Corey Crawford,CHI,0,0
835,Kari Lehtonen,DAL,0,0
836,Joel Armia,WPG,0,0
837,Joni Ortio,CGY,0,0
838,Semyon Varlamov,COL,0,0
839,Jimmy Howard,DET,0,0
840,Andrew Copp,WPG,0,0
841,Josh Leivo,TOR,0,0
842,Troy Grosenick,SJ,0,0
843,Ryan Miller,VAN,0,0
844,Braden Holtby,WAS,0,0
845,Antti Raanta,CHI,0,0
846,Andrey Makarov,BUF,0,0
847,Mark Alt,PHI,0,0
848,Ray Emery,PHI,0,0
849,Anton Khudobin,CAR,0,0
850,Michal Neuvirth,NYI,0,0
851,Jake Allen,STL,0,0
852,David Wolf,CGY,0,0
853,Ben Scrivens,EDM,0,0
854,Matt Hackett,BUF,0,0
855,Travis Morin,DAL,0,0
856,Max Friberg,ANH,0,0
857,Evgeni Nabokov,SJ,0,0
858,Marc-Andre Fleury,PIT,0,0
859,Bryan Lerg,SJ,0,0
860,Dustin Tokarski,MON,0,0
861,Justin Shugg,CAR,0,0
862,Jonathan Marchessault,TB,0,0
863,Eric O'Dell,WPG,0,0
864,Carey Price,MON,0,0
865,Robin Lehner,OTT,0,0
866,John Curry,MIN,0,0
867,Oscar Lindberg,NYR,0,0
868,Andrei Vasilevskiy,TB,0,0
869,Jaroslav Halak,NYI,0,0
870,Mike McKenna,ARI,0,0
871,Sam Bennett,CGY,0,0
872,Carl Klingberg,NYR,0,0
873,Mike Angelidis,TB,0,0
874,Rich Clune,NSH,0,0
875,Sean Collins,CLS,0,0
876,Justin Hodgman,ARI,0,0
877,Brian Elliott,STL,0,0
878,Tom McCollum,DET,0,0
879,Reto Berra,COL,0,0
880,Philipp Grubauer,WAS,0,0
881,Viktor Fasth,EDM,0,0
882,Malcolm Subban,BOS,0,0
883,Bobby Robins,BOS,0,0
884,Carter Hutton,NSH,0,0
885,Phillip Danault,CHI,0,0
886,Andrew Hammond,OTT,0,0
887,Mike Smith,ARI,0,0
888,Curtis McElhinney,CLS,0,0
889,Jeff Zatkoff,PIT,0,0
890,Scott Wilson,PIT,0,0
891,Jacob Markstrom,VAN,0,0
892,Chris Conner,WAS,0,0
893,Cam Talbot,NYR,0,0
894,Sergei Bobrovsky,CLS,0,0
895,Al Montoya,FLA,0,0
896,Tom Sestito,VAN,0,0
897,Steve Oleksy,WAS,0,0
898,Jason LaBarbera,ANH,0,0
899,Patrick Bordeleau,COL,0,0
900,Ben Street,COL,0,0
901,Brandon DeFazio,VAN,0,0
902,Brett Kulak,CGY,0,0
903,Henrik Samuelsson,ARI,0,0
904,Michael Hutchinson,WPG,0,0
905,Patrice Cormier,WPG,0,0
906,Henrik Lundqvist,NYR,0,0
907,Jonathan Quick,LA,0,0
908,Shane Prince,OTT,0,0
909,Tuukka Rask,BOS,0,0
910,David van der Gulik,LA,0,0
911,Darnell Nurse,EDM,0,0
912,Conor Allen,NYR,0,0
913,Devan Dubnyk,MIN,0,0
914,Dan Ellis,FLA,0,0
915,Jhonas Enroth,DAL,0,0
916,Drayson Bowman,MON,0,0
917,Laurent Brossoit,EDM,0,0
918,Antti Niemi,SJ,0,0
919,Peter Regin,CHI,0,0
920,Marek Mazanec,NSH,0,0
921,Tyler Bunz,EDM,0,0
922,Niklas Svedberg,BOS,0,0
923,Kyle Baun,CHI,0,0
924,Cam Ward,CAR,0,0
925,Frederik Andersen,ANH,0,0
926,Oliver Lauridsen,PHI,0,0
927,Ondrej Pavelec,WPG,0,0
928,Mike Blunden,TB,0,0
929,Ilya Bryzgalov,ANH,0,0
930,Colton Orr,TOR,0,0
931,Karri Ramo,CGY,0,0
932,Bogdan Yakimov,EDM,0,0
933,Ryan Bourque,NYR,0,0
934,Craig Anderson,OTT,0,0
935,Andrew Agozzino,COL,0,0
936,Kevin Poulin,NYI,0,0
937,Cory Schneider,NJ,0,0
938,Colin Smith,COL,0,0
939,Eddie Lack,VAN,0,0
940,Steve Mason,PHI,0,0
941,Brendan Ranford,DAL,0,0
942,Luke Adam,CLS,0,0
943,Justin Peters,WAS,0,0
944,Niklas Backstrom,MIN,0,0
945,Magnus Paajarvi,STL,0,0
946,Brian Ferlin,BOS,0,0
947,Joe Whitney,NJ,0,0
948,Liam O'Brien,WAS,0,0
949,Alex Stalock,SJ,0,0
950,Keith Kinkaid,NJ,0,0
951,Brendan Woods,CAR,0,0
952,Anders Lindback,BUF,0,0
953,Scott Clemmensen,NJ,0,0
954,Ben Bishop,TB,0,0
955,Chris Driedger,OTT,0,0
956,Stanislav Galiev,WAS,0,0
957,Martin Brodeur,STL,0,0
958,Thomas Greiss,PIT,0,0
959,Richard Bachman,EDM,0,0
960,Rob Zepp,PHI,0,0
961,Duncan Siemens,COL,0,0
962,John Gibson,ANH,0,0
963,Jonathan Bernier,TOR,0,0
964,Darcy Kuemper,MIN,0,0
965,Mackenzie Skapski,NYR,0,0
966,Jonas Gustavsson,DET,0,0
967,Ryan Craig,CLS,0,0
968,James Reimer,TOR,0,0
969,Andy Andreoff,LA,0,0
970,Alex Khokhlachev,BOS,0,0
971,Chad Johnson,BUF,0,0
972,Matt Lindblad,BOS,0,0
973,Louis Domingue,ARI,0,0
974,Scott Darling,CHI,0,0
975,Brendan Bell,ANH,-,-
976,Jesse Winchester,COL,-,-
977,John McCarthy,STL,-,-
978,Kent Huskins,VAN,-,-
979,Maxim Noreau,COL,-,-
980,Niklas Lundstrom,STL,-,-
981,Patrick Wey,WAS,-,-
982,Riley Wetmore,CLS,-,-
983,Allen York,TB,-,-
984,Mike Liambas,NSH,-,-
985,Connor Carrick,WAS,-,-
986,Nick Ebert,LA,-,-
987,Ken Agostino,CGY,-,-
988,Lukas Sutter,NYI,-,-
989,Oskar Sundqvist,PIT,-,-
990,Jeremie Blain,VAN,-,-
991,Scooter Vaughan,NYI,-,-
992,Todd Bertuzzi,OTT,-,-
993,Joe Cannata,VAN,-,-
994,Vladimir Tkachev,EDM,-,-
995,Kyle Jenkins,CAR,-,-
996,Matt Carkner,NYI,-,-
997,John Quenneville,NJ,-,-
998,Cody Bass,CHI,-,-
999,Tony Capobianco,LA,-,-
1000,Jeff Hoggan,DET,-,-
